air_store_id,datetime_hour,hour,hourly_orders,visit_date,visitors,day_of_week,holiday_flg,air_genre_name,air_area_name,temp_max,temp_min,precip,hour_sin,hour_cos,is_weekend,lag_1h,lag_24h,roll_mean_6h,roll_mean_24h,rain_temp_effect
air_5c817ef28f236bdf,2017-03-24 06:00:00,6,1.4,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,1.0,6.123233995736766e-17,0,0.7000000000000001,0.58,0.5833333333333321,1.244375,2.28
air_5c817ef28f236bdf,2017-03-24 07:00:00,7,2.8000000000000003,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,0.9659258262890684,-0.2588190451025206,0,1.4,1.16,0.9916666666666656,1.3127083333333334,2.28
air_5c817ef28f236bdf,2017-03-24 08:00:00,8,4.2,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,0.8660254037844388,-0.4999999999999998,0,2.8000000000000003,1.74,1.6333333333333322,1.4152083333333332,2.28
air_5c817ef28f236bdf,2017-03-24 09:00:00,9,3.5,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,0.7071067811865476,-0.7071067811865475,0,4.2,1.4500000000000002,2.158333333333332,1.500625,2.28
air_5c817ef28f236bdf,2017-03-24 10:00:00,10,2.8000000000000003,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,0.4999999999999999,-0.8660254037844387,0,3.5,1.16,2.566666666666665,1.5689583333333337,2.28
air_5c817ef28f236bdf,2017-03-24 11:00:00,11,4.2,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,0.258819045102521,-0.9659258262890682,0,2.8000000000000003,1.74,3.1499999999999986,1.671458333333333,2.28
air_5c817ef28f236bdf,2017-03-24 12:00:00,12,5.6000000000000005,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,1.2246467991473532e-16,-1.0,0,4.2,2.32,3.849999999999999,1.808125,2.28
air_5c817ef28f236bdf,2017-03-24 13:00:00,13,6.3,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,-0.2588190451025208,-0.9659258262890684,0,5.6000000000000005,2.61,4.433333333333333,1.961875,2.28
air_5c817ef28f236bdf,2017-03-24 14:00:00,14,4.2,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,-0.4999999999999998,-0.8660254037844388,0,6.3,1.74,4.433333333333333,2.064375,2.28
air_5c817ef28f236bdf,2017-03-24 15:00:00,15,3.5,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,-0.7071067811865471,-0.7071067811865479,0,4.2,1.4500000000000002,4.433333333333333,2.1497916666666668,2.28
air_5c817ef28f236bdf,2017-03-24 16:00:00,16,2.8000000000000003,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,-0.8660254037844384,-0.5000000000000004,0,3.5,1.16,4.433333333333333,2.218125,2.28
air_5c817ef28f236bdf,2017-03-24 17:00:00,17,3.5,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,-0.9659258262890684,-0.2588190451025206,0,2.8000000000000003,1.4500000000000002,4.3166666666666655,2.303541666666667,2.28
air_5c817ef28f236bdf,2017-03-24 18:00:00,18,6.3,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,-1.0,-1.8369701987210294e-16,0,3.5,2.61,4.433333333333333,2.457291666666667,2.28
air_5c817ef28f236bdf,2017-03-24 19:00:00,19,5.6000000000000005,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,-0.9659258262890684,0.2588190451025203,0,6.3,2.32,4.3166666666666655,2.5939583333333336,2.28
air_5c817ef28f236bdf,2017-03-24 20:00:00,20,2.8000000000000003,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,-0.8660254037844386,0.5,0,5.6000000000000005,1.16,4.083333333333333,2.662291666666667,2.28
air_5c817ef28f236bdf,2017-03-24 21:00:00,21,2.1,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,-0.7071067811865477,0.7071067811865474,0,2.8000000000000003,0.87,3.849999999999999,2.7135416666666665,2.28
air_5c817ef28f236bdf,2017-03-24 22:00:00,22,1.4,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,-0.5000000000000004,0.8660254037844384,0,2.1,0.58,3.616666666666666,2.7477083333333336,2.28
air_5c817ef28f236bdf,2017-03-24 23:00:00,23,0.35,2017-03-24,70,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.4,4.1,0.2,-0.2588190451025215,0.965925826289068,0,1.4,0.145,3.091666666666665,2.75625,2.28
air_5c817ef28f236bdf,2017-03-25 00:00:00,0,0.95,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,0.0,1.0,1,0.35,0.7000000000000001,2.199999999999999,2.766666666666667,0.0
air_5c817ef28f236bdf,2017-03-25 01:00:00,1,0.475,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,0.2588190451025207,0.9659258262890684,1,0.95,0.35,1.345833333333332,2.771875,0.0
air_5c817ef28f236bdf,2017-03-25 02:00:00,2,0.475,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,0.4999999999999999,0.8660254037844387,1,0.475,0.35,0.958333333333332,2.7770833333333336,0.0
air_5c817ef28f236bdf,2017-03-25 03:00:00,3,0.475,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,0.7071067811865475,0.7071067811865476,1,0.475,0.35,0.6874999999999988,2.782291666666667,0.0
air_5c817ef28f236bdf,2017-03-25 04:00:00,4,0.475,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,0.8660254037844386,0.5000000000000001,1,0.475,0.35,0.5333333333333321,2.7875,0.0
air_5c817ef28f236bdf,2017-03-25 05:00:00,5,0.95,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,0.9659258262890684,0.2588190451025207,1,0.475,0.7000000000000001,0.6333333333333321,2.797916666666666,0.0
air_5c817ef28f236bdf,2017-03-25 06:00:00,6,1.9,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,1.0,6.123233995736766e-17,1,0.95,1.4,0.7916666666666655,2.81875,0.0
air_5c817ef28f236bdf,2017-03-25 07:00:00,7,3.8,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,0.9659258262890684,-0.2588190451025206,1,1.9,2.8000000000000003,1.345833333333332,2.860416666666667,0.0
air_5c817ef28f236bdf,2017-03-25 08:00:00,8,5.7,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,0.8660254037844388,-0.4999999999999998,1,3.8,4.2,2.216666666666665,2.922916666666667,0.0
air_5c817ef28f236bdf,2017-03-25 09:00:00,9,4.75,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,0.7071067811865476,-0.7071067811865475,1,5.7,3.5,2.9291666666666654,2.975,0.0
air_5c817ef28f236bdf,2017-03-25 10:00:00,10,3.8,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,0.4999999999999999,-0.8660254037844387,1,4.75,2.8000000000000003,3.483333333333332,3.016666666666667,0.0
air_5c817ef28f236bdf,2017-03-25 11:00:00,11,5.7,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,0.258819045102521,-0.9659258262890682,1,3.8,4.2,4.274999999999999,3.079166666666667,0.0
air_5c817ef28f236bdf,2017-03-25 12:00:00,12,7.6,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,1.2246467991473532e-16,-1.0,1,5.7,5.6000000000000005,5.224999999999999,3.1625,0.0
air_5c817ef28f236bdf,2017-03-25 13:00:00,13,8.549999999999999,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,-0.2588190451025208,-0.9659258262890684,1,7.6,6.3,6.016666666666666,3.25625,0.0
air_5c817ef28f236bdf,2017-03-25 14:00:00,14,5.7,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,-0.4999999999999998,-0.8660254037844388,1,8.549999999999999,4.2,6.016666666666666,3.31875,0.0
air_5c817ef28f236bdf,2017-03-25 15:00:00,15,4.75,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,-0.7071067811865471,-0.7071067811865479,1,5.7,3.5,6.016666666666666,3.370833333333333,0.0
air_5c817ef28f236bdf,2017-03-25 16:00:00,16,3.8,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,-0.8660254037844384,-0.5000000000000004,1,4.75,2.8000000000000003,6.016666666666666,3.4125,0.0
air_5c817ef28f236bdf,2017-03-25 17:00:00,17,4.75,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,-0.9659258262890684,-0.2588190451025206,1,3.8,3.5,5.858333333333332,3.4645833333333336,0.0
air_5c817ef28f236bdf,2017-03-25 18:00:00,18,8.549999999999999,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,-1.0,-1.8369701987210294e-16,1,4.75,6.3,6.016666666666665,3.5583333333333336,0.0
air_5c817ef28f236bdf,2017-03-25 19:00:00,19,7.6,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,-0.9659258262890684,0.2588190451025203,1,8.549999999999999,5.6000000000000005,5.858333333333332,3.641666666666666,0.0
air_5c817ef28f236bdf,2017-03-25 20:00:00,20,3.8,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,-0.8660254037844386,0.5,1,7.6,2.8000000000000003,5.541666666666665,3.683333333333333,0.0
air_5c817ef28f236bdf,2017-03-25 21:00:00,21,2.85,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,-0.7071067811865477,0.7071067811865474,1,3.8,2.1,5.224999999999999,3.7145833333333336,0.0
air_5c817ef28f236bdf,2017-03-25 22:00:00,22,1.9,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,-0.5000000000000004,0.8660254037844384,1,2.85,1.4,4.908333333333332,3.735416666666666,0.0
air_5c817ef28f236bdf,2017-03-25 23:00:00,23,0.475,2017-03-25,95,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,1.8,0.0,-0.2588190451025215,0.965925826289068,1,1.9,0.35,4.195833333333332,3.740625,0.0
air_5c817ef28f236bdf,2017-03-26 00:00:00,0,0.33,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,0.0,1.0,1,0.475,0.95,2.8258333333333323,3.7147916666666663,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 01:00:00,1,0.165,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,0.2588190451025207,0.9659258262890684,1,0.33,0.475,1.5866666666666651,3.701875,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 02:00:00,2,0.165,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,0.4999999999999999,0.8660254037844387,1,0.165,0.475,0.980833333333332,3.688958333333333,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 03:00:00,3,0.165,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,0.7071067811865475,0.7071067811865476,1,0.165,0.475,0.5333333333333321,3.6760416666666655,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 04:00:00,4,0.165,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,0.8660254037844386,0.5000000000000001,1,0.165,0.475,0.2441666666666655,3.663125,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 05:00:00,5,0.33,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,0.9659258262890684,0.2588190451025207,1,0.165,0.95,0.2199999999999988,3.6372916666666666,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 06:00:00,6,0.66,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,1.0,6.123233995736766e-17,1,0.33,1.9,0.2749999999999988,3.585625,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 07:00:00,7,1.32,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,0.9659258262890684,-0.2588190451025206,1,0.66,3.8,0.4674999999999988,3.482291666666667,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 08:00:00,8,1.98,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,0.8660254037844388,-0.4999999999999998,1,1.32,5.7,0.7699999999999988,3.327291666666667,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 09:00:00,9,1.65,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,0.7071067811865476,-0.7071067811865475,1,1.98,4.75,1.017499999999999,3.198125,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 10:00:00,10,1.32,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,0.4999999999999999,-0.8660254037844387,1,1.65,3.8,1.2099999999999989,3.094791666666667,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 11:00:00,11,1.98,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,0.258819045102521,-0.9659258262890682,1,1.32,5.7,1.4849999999999988,2.9397916666666664,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 12:00:00,12,2.64,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,1.2246467991473532e-16,-1.0,1,1.98,7.6,1.8149999999999988,2.733125,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 13:00:00,13,2.97,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,-0.2588190451025208,-0.9659258262890684,1,2.64,8.549999999999999,2.0899999999999985,2.500625,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 14:00:00,14,1.98,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,-0.4999999999999998,-0.8660254037844388,1,2.97,5.7,2.0899999999999985,2.345625,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 15:00:00,15,1.65,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,-0.7071067811865471,-0.7071067811865479,1,1.98,4.75,2.089999999999999,2.216458333333333,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 16:00:00,16,1.32,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,-0.8660254037844384,-0.5000000000000004,1,1.65,3.8,2.089999999999999,2.113125,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 17:00:00,17,1.65,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,-0.9659258262890684,-0.2588190451025206,1,1.32,4.75,2.034999999999999,1.9839583333333333,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 18:00:00,18,2.97,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,-1.0,-1.8369701987210294e-16,1,1.65,8.549999999999999,2.089999999999999,1.7514583333333336,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 19:00:00,19,2.64,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,-0.9659258262890684,0.2588190451025203,1,2.97,7.6,2.034999999999999,1.5447916666666668,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 20:00:00,20,1.32,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,-0.8660254037844386,0.5,1,2.64,3.8,1.924999999999999,1.4414583333333335,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 21:00:00,21,0.99,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,-0.7071067811865477,0.7071067811865474,1,1.32,2.85,1.8149999999999988,1.3639583333333334,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 22:00:00,22,0.66,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,-0.5000000000000004,0.8660254037844384,1,0.99,1.9,1.7049999999999983,1.3122916666666666,135.01999999999998
air_5c817ef28f236bdf,2017-03-26 23:00:00,23,0.165,2017-03-26,33,Sunday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.6,5.2,15.7,-0.2588190451025215,0.965925826289068,1,0.66,0.475,1.457499999999999,1.2993750000000002,135.01999999999998
air_5c817ef28f236bdf,2017-03-27 00:00:00,0,0.48,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,0.0,1.0,0,0.165,0.33,1.0424999999999989,1.305625,265.2
air_5c817ef28f236bdf,2017-03-27 01:00:00,1,0.24,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,0.2588190451025207,0.9659258262890684,0,0.48,0.165,0.6424999999999988,1.30875,265.2
air_5c817ef28f236bdf,2017-03-27 02:00:00,2,0.24,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,0.4999999999999999,0.8660254037844387,0,0.24,0.165,0.4624999999999988,1.311875,265.2
air_5c817ef28f236bdf,2017-03-27 03:00:00,3,0.24,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,0.7071067811865475,0.7071067811865476,0,0.24,0.165,0.3374999999999988,1.315,265.2
air_5c817ef28f236bdf,2017-03-27 04:00:00,4,0.24,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,0.8660254037844386,0.5000000000000001,0,0.24,0.165,0.2674999999999988,1.318125,265.2
air_5c817ef28f236bdf,2017-03-27 05:00:00,5,0.48,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,0.9659258262890684,0.2588190451025207,0,0.24,0.33,0.3199999999999988,1.324375,265.2
air_5c817ef28f236bdf,2017-03-27 06:00:00,6,0.96,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,1.0,6.123233995736766e-17,0,0.48,0.66,0.3999999999999988,1.336875,265.2
air_5c817ef28f236bdf,2017-03-27 07:00:00,7,1.92,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,0.9659258262890684,-0.2588190451025206,0,0.96,1.32,0.6799999999999988,1.3618750000000002,265.2
air_5c817ef28f236bdf,2017-03-27 08:00:00,8,2.88,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,0.8660254037844388,-0.4999999999999998,0,1.92,1.98,1.1199999999999988,1.399375,265.2
air_5c817ef28f236bdf,2017-03-27 09:00:00,9,2.4000000000000004,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,0.7071067811865476,-0.7071067811865475,0,2.88,1.65,1.4799999999999986,1.430625,265.2
air_5c817ef28f236bdf,2017-03-27 10:00:00,10,1.92,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,0.4999999999999999,-0.8660254037844387,0,2.4000000000000004,1.32,1.759999999999999,1.4556250000000002,265.2
air_5c817ef28f236bdf,2017-03-27 11:00:00,11,2.88,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,0.258819045102521,-0.9659258262890682,0,1.92,1.98,2.159999999999999,1.493125,265.2
air_5c817ef28f236bdf,2017-03-27 12:00:00,12,3.84,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,1.2246467991473532e-16,-1.0,0,2.88,2.64,2.639999999999999,1.543125,265.2
air_5c817ef28f236bdf,2017-03-27 13:00:00,13,4.32,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,-0.2588190451025208,-0.9659258262890684,0,3.84,2.97,3.039999999999999,1.599375,265.2
air_5c817ef28f236bdf,2017-03-27 14:00:00,14,2.88,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,-0.4999999999999998,-0.8660254037844388,0,4.32,1.98,3.039999999999999,1.636875,265.2
air_5c817ef28f236bdf,2017-03-27 15:00:00,15,2.4000000000000004,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,-0.7071067811865471,-0.7071067811865479,0,2.88,1.65,3.0399999999999987,1.668125,265.2
air_5c817ef28f236bdf,2017-03-27 16:00:00,16,1.92,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,-0.8660254037844384,-0.5000000000000004,0,2.4000000000000004,1.32,3.039999999999999,1.6931250000000002,265.2
air_5c817ef28f236bdf,2017-03-27 17:00:00,17,2.4000000000000004,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,-0.9659258262890684,-0.2588190451025206,0,1.92,1.65,2.959999999999999,1.724375,265.2
air_5c817ef28f236bdf,2017-03-27 18:00:00,18,4.32,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,-1.0,-1.8369701987210294e-16,0,2.4000000000000004,2.97,3.039999999999999,1.780625,265.2
air_5c817ef28f236bdf,2017-03-27 19:00:00,19,3.84,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,-0.9659258262890684,0.2588190451025203,0,4.32,2.64,2.959999999999999,1.830625,265.2
air_5c817ef28f236bdf,2017-03-27 20:00:00,20,1.92,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,-0.8660254037844386,0.5,0,3.84,1.32,2.799999999999999,1.855625,265.2
air_5c817ef28f236bdf,2017-03-27 21:00:00,21,1.44,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,-0.7071067811865477,0.7071067811865474,0,1.92,0.99,2.639999999999999,1.8743750000000003,265.2
air_5c817ef28f236bdf,2017-03-27 22:00:00,22,0.96,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,-0.5000000000000004,0.8660254037844384,0,1.44,0.66,2.479999999999999,1.886875,265.2
air_5c817ef28f236bdf,2017-03-27 23:00:00,23,0.24,2017-03-27,48,Monday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,8.5,2.5,31.2,-0.2588190451025215,0.965925826289068,0,0.96,0.165,2.1199999999999988,1.89,265.2
air_5c817ef28f236bdf,2017-03-28 00:00:00,0,0.21,2017-03-28,21,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.4,0.8,2.2,0.0,1.0,0,0.24,0.48,1.4349999999999987,1.87875,27.280000000000005
air_5c817ef28f236bdf,2017-03-28 01:00:00,1,0.105,2017-03-28,21,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.4,0.8,2.2,0.2588190451025207,0.9659258262890684,0,0.21,0.24,0.8124999999999988,1.873125,27.280000000000005
air_5c817ef28f236bdf,2017-03-28 02:00:00,2,0.105,2017-03-28,21,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.4,0.8,2.2,0.4999999999999999,0.8660254037844387,0,0.105,0.24,0.5099999999999988,1.8675,27.280000000000005
air_5c817ef28f236bdf,2017-03-28 03:00:00,3,0.105,2017-03-28,21,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.4,0.8,2.2,0.7071067811865475,0.7071067811865476,0,0.105,0.24,0.2874999999999988,1.861875,27.280000000000005
air_5c817ef28f236bdf,2017-03-28 04:00:00,4,0.105,2017-03-28,21,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.4,0.8,2.2,0.8660254037844386,0.5000000000000001,0,0.105,0.24,0.1449999999999988,1.85625,27.280000000000005
air_5c817ef28f236bdf,2017-03-28 05:00:00,5,0.21,2017-03-28,21,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.4,0.8,2.2,0.9659258262890684,0.2588190451025207,0,0.105,0.48,0.1399999999999988,1.845,27.280000000000005
air_5c817ef28f236bdf,2017-03-28 06:00:00,6,0.42,2017-03-28,21,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.4,0.8,2.2,1.0,6.123233995736766e-17,0,0.21,0.96,0.1749999999999988,1.8225,27.280000000000005
air_5c817ef28f236bdf,2017-03-28 07:00:00,7,0.84,2017-03-28,21,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.4,0.8,2.2,0.9659258262890684,-0.2588190451025206,0,0.42,1.92,0.2974999999999988,1.7775,27.280000000000005
air_5c817ef28f236bdf,2017-03-28 08:00:00,8,1.26,2017-03-28,21,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.4,0.8,2.2,0.8660254037844388,-0.4999999999999998,0,0.84,2.88,0.4899999999999988,1.71,27.280000000000005
